content,username,tanggal Waktu,hashtag
2020-01-01 07:57:17+00:00,ichwankalimasad,"Dana Penanggulangan Banjir Jakarta, Dipotong Anies Baswedan.Tahun 2018 Dipotong 242 Miliar Rupiah Dan Tahun 2019 Dipotong 500 Miliar Rupiah ..

Seiman Gubernurnya, Bahagia Tguppnya ..

https://t.co/l9detdmp0q

Air Jaga Marah Klo Anggarannya Dipotong

#Banjirjakarta",['BanjirJakarta']
2019-11-28 08:31:10+00:00,info_kita2,"Agnes MO, Anies Baswedan Dan Sukanto Tanoto Dalam Nasionalisme Kita -
OLEH: Syahganda Nainggolan (Lingkaran Sabang Merauke)

Banyak Tokoh -Tokoh Pegiat Politik Marah Delangan Agnes Mo Beberapa Hari ini .... -https: //t.co/rsnwzxdkuw ... https://t.co/z8kwfhis5r",
2019-11-26 05:40:39+00:00,pasfm,"Gubernur DKI Anies Baswedan, menegur Deputi Gubernur Bidang Pariwisata dan Kebudayaan, Dadang Solihin, yg berdebat dengan para seniman Taman Izmail Marzuki terkait revitalisasi, yg videonya viral. Dadang mengaku sedang sakit sehingga suaranya serak dan terlihat seperti marah.",
2019-11-23 16:47:51+00:00,Indopolitika,Video Viral Diduga Staff Anies Baswedan Marah dan Bentak Seniman Beredar   https://t.co/PE1EMmuqYW https://t.co/Nd2s1NAD2g,
2019-11-23 16:47:42+00:00,Indopolitika,Video Staf Diduga Viral Anies Baswedan Marah Dan Bentak Seniman Beredar https://t.co/7rimihe0bq via @indopolitika,
2019-11-13 13:02:25+00:00,yunankingstar1,NASIB RAJA YUNAN /TAN KIM SENG /YUNAN KAMTIBMAS DAN MITRA KAMTIBMAS SELURUH INDONESIA SAMA DENGAN PAK JOKOWI WIDODO DAN PAK ANIES BASWEDAN FOTO DI EDIT SEPERTI INI TAPI RAJA YUNAN /TAN KIM SENG/YUNAN KAMTIBMAS DAN MITRA KAMTIBMAS SELURUH INDONESIA TIDAK MARAH TAPI TERIMAKASIH https://t.co/ARPMh7cSvU,
2019-11-11 01:04:14+00:00,achmadaxl_99,"Anies baswedan.santun sabar dan ramah, gak kayak satunya marah 2,sok paling benar dan pinter ,dan pinter aktignya",
2019-11-09 07:44:01+00:00,yunankingstar1,"ANIES BASWEDAN TIDAK PUSING DAN MARAH WAJAH NYA DI UBAH JADI JOKER SEBAB ANIES BASWEDAN TIDAK MERASA ITU WAJAH DIRI NYA JADI ADE ARMANDO TIDAK BISA DI PROSES SECARA HUKUM SEBAB YANG BERSANGKUTAN TIDAK MERASA DAN MARAH ATAS DUGAAN KASUS JOKER 
https://t.co/ZcFJPJbvkS",
2019-11-08 13:28:20+00:00,KatolikG,"Yang marah saat jokowi dibikin gambar pinokio bisa ketawa saat anies baswedan dibikin joker,

Eh yg ketawa saat jokowi dibikin pinokio kini marah saat anies baswedan dibikin joker ...

Apa Sih Yang Kalian Cari Selain Dengki Dan Perengkaran?",
2019-10-04 22:59:44+00:00,Ronal_Trimayudi,"@w_runturambi @ishano80 @aniesbaswedan @jokowi Apk Anies Baswedan banding dgn jokowi
Seperti langit dan bumi. 

Dari segi Bahasa aja udah kalah telak, 
Mau bahasa Indonesia ataupun English. 

Segi wawasan apa lagi. 

Segi leadership tambah parah... 
😎

Jgn marah bong, itu pendapat gw",
2019-08-06 14:09:34+00:00,Azhaeri,"Anies Baswedan Pernah Jadi Jubir Tim Pemenangan Jokowi-JK Di 2014.
Pertanyaanya:
APA PERAN BASUKI TJAHAJA Purnama Dalam Tim Pemenangan Jokowi-JK 2014 Dan Jokowi-Amin 2019.?!- Merasa Marah",
2019-08-02 01:54:21+00:00,IDactionfigure,"TERNYATA.. lokasi pengambilan gambarnya di Bekasi, tapi kompas dan Partai Nasi Adem marah-marahnya ke Pak Anies Baswedan, pakai bawa-bawa walkot... https://t.co/9buzuNhxnz",
2019-07-24 13:11:04+00:00,RomansaRico,"Anies baswedan Hari ini:
1. ""Didandeng"" Gus Miftah
2. ""Dipromosiin"" Surya Paloh

Tentu Ada Yg Kaget
Tugas Kita Bukan Kaget
Bukan Marah Dan Kecewa Pula

Tugas Kita Warga DKI Adalah Mengawal, Memantau Dan Anggota Saran Pd Tugas Dan Kewajiban Beliau Sbg Gub Dki.",
2019-07-18 01:07:02+00:00,yanharuta,"Terimakasih pak Anies Baswedan, membuat Jakarta Lebih Baik tanpa marah marah dan menyakitkan umat tertentu",
2019-05-25 11:54:53+00:00,theyeheskiel,@Cnnindonesia knp anies baswedan tidak penggutuk dan marah atas perbuatan parah perusuh merusak taman?Kalaupun di Perbaiki Lagi Tohh Anggraran Bukan Dari Kantong Pribadikan?Melainkan Menggunakan Anggraran rapbd jakarta.harusnya dia sebagai pimpinan dki 1 jam bersikap tegas!,
2019-05-23 21:24:43+00:00,dikbdig,"Salut Buat Gubernur Jakarta Anies Baswedan
@ANIESBASWEDAN
Bekerja Dan Bersikap, Tanpa Perlu di Media LIPUT.
Bekerja Tanpa Perlu Marah Marah",
2019-04-27 02:55:49+00:00,Chlorn_3floride,KLO LAT BERITA TENTANG PAK ANIES BASWEDA Teh SENENG LIHATYA .. GAG ADA MARAH-MARAH DAN EEK-EEK LAGI .. 😆😬,
2019-04-10 08:57:37+00:00,fikrifm23,"🇮🇩 ❤️👆❤️✌️❤️☝️🇮🇩

Heart: *The Three Musketeers of Indonesia* :heart:

*Anies Baswedan*

Cerdas, religius, kalem, jujur, dan emosinya selalu terjaga. Tidak pernah terlihat marah-marah, tapi juga tidak pernah... https://t.co/vC841aT4rP",
2019-03-30 08:26:28+00:00,kang_zam777,"3. Pemain Hanya Ahoker-Mafia Balai Kota Yang Marah Dan Merang.Sebabnya Lahan Korupsi Mereka Dipotong Anies Baswedan.
Hampir Dua Tahun Pasca Anies-Sandi Dilantik, Jakarta Tetap Jakarta.

#Pkivspancasila",['PKIvsPANCASILA']
2019-01-23 23:40:50+00:00,BudiHar44550607,"@SurveiPolitikRI Gubernur yang memikirkan rakyat adalah anies baswedan lebih berwibawa dan tanpa ada marah, lebih santun dalam berbicara",
2019-01-10 15:04:12+00:00,AmyAbbas7,"@KPU_ID @mas_abudiman @viryanazis @novida_evi @masws1533 @PramonoUtan @hsym_asyari @arifhakim66 @robie2u @K_Setyawan Buktikan, dan laksanakan UU pemilihan umum 

Ketahuilah jika masyarakat sangat marah dengan di panggilnya ANIES Baswedan oleh Bawaslu 
#SaveAniesBaswedan",['SaveAniesBaswedan']
2019-01-08 09:25:07+00:00,Suryant54877528,@King54fir @aniesbaswedan Bawaslu jangan bermain api. Bersikaplah yang adil dan seimbang. Kalo Anies Baswedan kalian ancam sanksi pidana bagaimana dengan kelompok sebelah yang jelas para kepala pemerintah di daerah dengan mengancungkan tangan No. 01. Ingat Umat Islam akan marah bila tetap kalian eksekusi,
2018-12-29 17:09:40+00:00,conan_idn,"@Mentimoen Haelaaa Bongg,, Mulut Lu busuk. Koar2 merendahkan Anies. Mata Lu Buta. Otak Lu Somplak. Ahok dan Walikota Singkawang itu sudah berapa Penghargaaan dibanding Anies Baswedan @Mentimoen ?
Tidak ada orang pintar dn besar didunia tukang marah dimuka umum. Etikanya dimana?",
2018-12-17 02:15:35+00:00,KojekRapBetawi,"https://t.co/UWB0S5NKeT

setiap saya bertemu Mas Anies Baswedan pertanyaan Stadion selalu ada, karena Insha Allah SWT spirit ini saya jaga sampai stadion benar-benar ada dan semua bisa menikmati, bukan ngoceh-ngoceh marah nuduh stadion gak akan dibangun tapi,",
2018-12-13 11:10:28+00:00,MVK_1225,"@mustofa_4riez @detikcom @prabowo setUju bro.SPERTI Waktu Blg Dipukul Orang Trnyata Oplas (Ratna Sarumpaet), Blg Prabowo Tukang Marah Dan Diilisi Golongan Yg TDK Bisik (Anies Baswedan), ATAU Waktu BLG, Presiden, Ummat Trnyata Gak Bisa Bisa Bisa Bisa Bisa Bisa Bisa Bisa Bisa Bisa Bisa Bisa Bisa Bisa BisaMunafik Bener.",
2018-12-10 08:14:11+00:00,Ponirahmujahid1,@Hilmi28 @aniesbaswedan Maklum Aja Pak Ustadz Gubernur Andalan Mereka Gak Pny Prestasi Kecuali Marah Marah Dan Ngumpulin Cebong Di Balaikota..Jadi Sakit Pake Banget Kalo Anies Basweded Dapat Dapat Dapat Dapat Dapat Dapat Dapat Dapat Dapat Dapat Dapat Dapat Dapat Dapat Dapat Dapat,
2018-12-02 17:20:42+00:00,Najwa_AlSaggaf,"@Edisantoso78edi @gunromli @kingsalman @os_alshuibi @ksamofaen @prabowo @aniesbaswedan @fadlizon dia Pake Arab, ane buta donk🤪.
*Bahwa memang Benar Terjadi Pembakaran Ar-Rayah.JUGA TELAH DIVONIS 10 Hari.Apa yang disampaan iheh duta besar Arab saudi di indonesia bukanlah fitnah karena prabowo, anies baswedan dan fadli zon memang marah gangan pembakaran bendera tauhid.",
2018-10-09 03:00:03+00:00,ainunchomsun,"Kita haus hormat pada presiden ri joko widodo, krn Itu presiden Yang Sah sesuai uu.Sama JUGA Kita HARUS HORMAT KPD GUBERNUR ANIES BASWEDAN.Walaupun Bukan Pilihan Kita.Kecewa, Kritik, Marah Boleh Aja.Pake CARANYA YG BENER JANGAN MERENDAHKAN DAN KELUAR KONTEKS.",
2018-09-24 03:07:38+00:00,Bolalob,"Duka dan Marah Anies Baswedan atas Tewasnya Pendukung Persija
https://t.co/hO97KNw9ve https://t.co/ZPujSTHh4s",
2018-09-24 02:42:02+00:00,rancahdotcom,Anies Baswedan Marah Dan Berduka Atas Tewasnya Supporter Persija Di Gbla https://t.co/j3dvosw0po,
2018-09-23 23:10:34+00:00,maklumatnews123,"Anies Baswedan: Jangan Ada Aksi Balasan, Meski Kita Kecewa Dan Marah https://t.co/9fvi7mbjp9 https://t.co/wzaasfm7zf",
2018-08-19 14:40:58+00:00,burhanie74,"https://t.co/MuiPkvDKX5

*CATATANKU*

*ANIES BASWEDAN DIPERSEKUSI UNTUK KE DUA KALINYA*

*WARGA DKI JAKARTA SANGAT KECEWA DAN MARAH BESAR*... https://t.co/MuiPkvDKX5",
2018-08-19 12:48:18+00:00,rosdiana_sri,"https://t.co/Y8cdJeHbNW

*CATATANKU*

*ANIES BASWEDAN DIPERSEKUSI UNTUK KE DUA KALINYA*

*WARGA DKI JAKARTA SANGAT KECEWA DAN MARAH BESAR*
😡😡😡😡😡😡😡😡... https://t.co/OTLMaOCZxm",
2018-07-31 12:47:06+00:00,Benidictivity,Untung Pak Anies Baswedan santun dan gak pernah marah-marah. Jadi walaupun ada kasus pohon plastik yang menghabiskan milyaran rupiah dan kasus jalur sepeda ini tetap saja beliau tidak akan memarahi bawahannya. Yang penting santun. 😊,
2018-04-12 09:27:12+00:00,gato_pemula,"@khairul_1411 @gunromli @Suaraanies roflmao lu cuma ulangi omongannya si @suaraanies

Ini Berarti Kamu Tetap Ga Ngerti Kenapa Pak Gus Marah.

Jadi Skrg Yg Bego Siapa?

Lain Kali Belajar Berpikir Sendiri Yah.Jangan Jadi Pendukung Politeri Buta Dan Jadi Buzzer Anies Baswedan.Kalian Ga Beda DGN Ahokers.Selamat tinggal",
2018-04-04 11:32:20+00:00,TarotDarma,"Ratna Sarumpaet Main Jaelangkung.Jaelangkungnya Datang.Ibu Ratnanya Mencak-Prencak, Marah, Takut Dan Telpon Anies Baswedan.Jaelangkungnya Nganter Ibu Ratna Pulu Ke Rahat Sampai Selamat.",
2018-04-03 16:30:00+00:00,tribunjambiku,"Video: Petugas Dishub Derek Mobilnya, Ratna Sarumpaet Marah Dan Telepon Anies Baswedan https://t.co/babyvug8p2 https://t.co/p88rgvino",
2018-04-03 14:09:46+00:00,otosia,"Viral, Ratna Sarumpaet Marah Mobilnya Diderek Dan Bilan Telepon Anies Baswedan

Ratna Sempat Marah-Marah Kepada Petugas Dinas Perhubungan Dki Jakarta Karena Merasa Tak Salah Memarkirkan Mobilnya Di Pinggir Jalan ... https://t.co/sf5qgkpj3d.",
2017-12-23 12:46:15+00:00,aling2507,Saya menambahkan video ke daftar putar @youtube https://t.co/5oa8ijd6lt anies baswedan marah Dan pusing delan banjir.MEMinta Bagaimana Cara,
2017-12-12 09:26:33+00:00,L3OF14N,"https://t.co/sqbnailqmt

Sejumlah Perwakilan Ormas Dan Kelembagaan Masyarakat Marah Atas Penundaan Agenda Makan Siang Bersama Gubernur Dki Jakarta Anies Baswedan.Kenapa Ditunda?",
2017-12-12 08:01:32+00:00,dzoenow1993,"https://t.co/khphoukipp

Sejumlah Perwakilan Ormas Dan Kelembagaan Masyarakat Marah Atas Penundaan Agenda Makan Siang Bersama Gubernur Dki Jakarta Anies Baswedan.Kenapa Ditunda?",
2017-12-12 07:27:58+00:00,cagubnyinyir,"https://t.co/h3Mpew7PBk

Sejumlah perwakilan ormas dan kelembagaan masyarakat marah atas penundaan agenda makan siang bersama Gub. Anies Baswedan. Kenapa ditunda? @lau_irawan @SoffiAgus @MuhSujarw4 @hudattamini @senasurya53",
2017-12-12 07:26:15+00:00,semiaji_w,"https://t.co/5lvksu7dju

Sejumlah Perwakilan Ormas Dan Kelembagaan Masyarakat Marah Atas Penundaan Agenda Makan Siang Bersama Gubernur Dki Jakarta Anies Baswedan.Kenapa Ditunda?",
2017-11-11 07:05:32+00:00,zivarazalea15,Video SUKA Saya @youtube https://t.co/js2vdcpamt 'penak jaman sopo' buruh marah dikibulin anies baswedan dan minta ahok kembali -,
2017-11-05 04:29:02+00:00,BetulakanOnline,Video SUKA Saya @youtube https://t.co/x6sjz7bohh 'Pak Jokowi Marah Besar' Belum apa anies Baswedan Dan Sandiaga Uno Minta Tambahan,
2017-10-20 07:06:35+00:00,PujionoJS,"Kena Macet, Artis Muda Ini Marah-Marah Dan Protes Ke Anies Baswedan https://t.co/KKHFWHZLKC https://t.co/vabeojshhk",
2017-10-20 07:02:18+00:00,MSNindonesia,"Kena Macet, Artis Muda Ini Marah-marah dan Protes ke Anies Baswedan https://t.co/f0hHDM3Ruj https://t.co/gFPrWjIFws",
2017-10-16 22:45:33+00:00,FitriantoSolo,Komunitas tionghoa di jakarta marah atas ucapan anies baswedan yg di anggap rasis.dan meminta agar -agar Gubernur meminta maaf,
2017-09-03 06:05:01+00:00,MaryoSanjaya,Anies Baswedan Marah Besar dan Inilah Seruan Serta Tuntutan Gubernur DKI Terpilih https://t.co/foO6rbNKYH,
2017-09-03 05:44:04+00:00,harijummaulana,Anies Baswedan Marah Besar Dan Inilah Seruan Serta Tuntutan Gubernur DKI Terpilih https://t.co/lmdsquc8y5,
2017-09-03 05:43:09+00:00,dessyardian12,Anies Baswedan Marah Besar Dan Inilah Seruan Serta Tuntutan Gubernur Dki Terpilih: Gubernur DKI Terpilih Anies… https://t.co/znggrwrs37k,
2017-09-03 05:43:06+00:00,goohasrin,Anies Baswedan Marah Besar dan Inilah Seruan Serta Tuntutan Gubernur DKI Terpilih https://t.co/PsxVXmCcOl,
2017-09-03 05:34:13+00:00,mhd_iqbal21,Anies Baswedan Marah Besar dan Inilah Seruan Serta Tuntutan Gubernur DKI Terpilih https://t.co/3XfaFxG8SO,
2017-09-03 05:34:11+00:00,bertuahpos,Anies Baswedan Marah Besar dan Inilah Seruan Serta Tuntutan Gubernur DKI Terpilih: Gubernur DKI Terpilih… https://t.co/wZlfw61m1m #politik,['politik']
2017-09-03 05:23:03+00:00,dhevieeadek,Anies Baswedan Marah Besar Dan Inilah Seruan Serta Tuntutan Gubernur Dki Terpilih https://t.co/auzebkypl3,
2017-04-30 04:26:49+00:00,ferryone7,Ahok Tertibkan Hunian Liar Yang Bikin Kumuh Jakarta ... anies Baswedan Marah Dan Perintahkan Ahok Unkukan ... https://t.co/shsp02lcxv,
2017-04-29 04:58:17+00:00,itusalah2017,Ahok Tertibkan Hunian Liar Yang Bikin Kumuh Jakarta ... anies Baswedan Marah Dan Perintahkan Ahok Unkukan Ini… https://t.co/v0xibyqdok,
2017-04-20 04:31:20+00:00,muhamad_rendi,Saya Mendengar Kisa Pak Anies Baswedan Yg Diberhentikan Dari Kursi Menteri.Beliau Tidak Marah Dan Berusiaa ... https://t.co/ki2in9zoz2,
2017-03-08 01:41:15+00:00,ojikjookiess,Anies Baswedan Ngeles dan Marah Lalu Menyalahkan Kompas tv Padahal dia yang datang terlambat https://t.co/RT46lAw0kx,
2017-02-24 03:26:20+00:00,andalasboys,"Kabar Pagi ini Geger ,, anies Baswedan Marah Besar Ke Sandiaga Uno Dan Minta Supaya Sandiaga Uno Mundur Jadi ... https://t.co/o2lb7ndvcb",
2017-02-08 04:17:01+00:00,Kritik,Semua kata-kata tersebut diucapkan anies baswedan  dengan mimik wajah marah dan penuh kebencian #AniesCagubBoneka sandiaga,['AniesCagubBoneka']
2017-01-05 11:18:40+00:00,yovilon,Pendukung Ahok Ini Marah Dan Sebut Pandangan Negarawan Dan Intelektual Anies Baswedan Telah Habis https://t.co/pivhvc6cid,
2017-01-05 11:18:40+00:00,demokrasicoid,Pendukung Ahok Ini Marah Dan Sebut Pandangan Negarawan Dan Intelektual Anies Baswedan Telah Habis https://t.co/fczg5pq86y,
2017-01-05 11:06:14+00:00,PBSNIndonesia,Pendukung Ahok Ini Marah Dan Sebut Pandangan Negarawan dan Intelektual Anies Baswedan… https://t.co/cBsiJ9LlIe https://t.co/pDtxz504EV,
2016-11-26 00:22:16+00:00,SinyalBerita,Anies Baswedan: Saya Tahat Bisa Terima Dan Marah Keras Atas Apa Yang Terjadi Di Negara Myanmar https://t.co/gfvxsddqmr https://t.co/HQUPTECBDR,
2016-11-25 15:10:39+00:00,Bolafowes,Anies Baswedan: Saya Tidak Bisa Terima dan Marah Keras Atas Apa yang Terjadi di Myanmar https://t.co/Kl7sDuY9xt,
2016-10-13 05:17:27+00:00,wrahardian2,"@Breengoss itu karena Anies Baswedan amat munafik dan agak curang, dari UGM lebih banyak lagi yg marah dan mengecam Anies",
2016-06-15 19:01:28+00:00,TabloidSergap,"KETIKA MENTERI ANIS MARAH KEPADA ANAK BUAHNYA
Catatan:
Tulisan Menteri Pendidikan dan Kebudayaan Anies Baswedan... https://t.co/dHHhtXKMwN",
2015-12-19 20:50:21+00:00,AkipFirmanshah,"Baru ngeh, AA ini marah banget pada Presiden dan Anies Baswedan karena proposal projek G. Padangnya tdk didukung.  https://t.co/ynVXieFiVH",
2015-07-29 00:35:29+00:00,Soniindrayana,Terimakasih Kepada Mendikbud anies Baswedan Yang Pagi Ini Slahah Marah-Marah Dan Menyuruh Para Siswa Baru Di Tanggaru Nanggalin Atribut Mos,
2014-07-22 09:06:53+00:00,elhan23,@agus_noor @bluesmerbabu kata mas anies baswedan di belakang layar pak jkw sebenarnya sudah marah dan gak percaya sama wowo.,
2014-05-30 09:33:04+00:00,deaedensor,"Beda Pilihan Figur It Normal, Warak & amp; manusiawi.santai Saja, Tidak Perlu Kecewa Dan Marah Pada Orang Lain Yg Pilihanya Berbeda.",
2011-08-22 15:03:59+00:00,Nndpspt,"""Kita tahu+marah saat alam dijarah asing, tapi tahukah -dan marahkah- kita ttg rakyat tak tercerdaskan ?"" -Anies Baswedan. #RealCare",['RealCare']
2010-10-25 21:53:44+00:00,_hilman,"Anies Baswedan: RT @hojinoke: ""Untuk menyalakan lilin yang tidak mengutuk kegelapan""; Mari Kita Nyalakan Lilin Dan Obor, Bukan Hanya Marah Pada Kegelapa",
