content,username,tanggal Waktu,hashtag
2022-11-24 02:31:28+00:00,djumelan,"@Oposisicerdas @Acehselatansatu Politik identitas Itu propaganda kaum sekuler Dan Islamphobia, Sejatinya Mereka Takut Umat Islam Memilih Anies Baswedan, Mereka Takin Orang Baik Jadi Presiden ....",
2022-11-23 06:56:45+00:00,MatKlowor2,@ArdhaniFariz @HarapanBaru16 @GarengHallu Yah tau aja org2 yg berkuasa saat takut kehilangan kekuasaannya kl apalg ANIES BASWEDAN jd presiden mknya bmyk berita di sosned yg HOAX menjelekan dan mefitnahnya lbh aneh lg kl dia presiden RI ini akan dijadikan khilafah kan otaknya udh ga bener semua,
2022-11-18 14:09:20+00:00,amiryogi,Sebab Itu Oligarki Negara-Negara Jiran Asean Punt Takut Anwar Ibrahim Dan Anies Baswedan Jadi PM Malaysia Dan Presiden Indonesia.Bot Buzzerrp atau troll cebong dipakai di semua negara-negara asean untuk propaganda lulusekan mereka.,
2022-11-16 21:32:03+00:00,IsBanu4,"@geloraco Yg menudiding Pak Anies baswedan seperti, itu hanya orang 2 yg bodoh dan takut kalah. 
Anies baswedan jelas lebih cerdas dan prestasinya segudang.",
2022-11-16 14:31:38+00:00,AprillioHadi,"@panca66 @anjarpranowo lho, hausnya Khan Kubu demokrat, pks dan nasdem senang kalo pak ganjar hancur, tp anehnya koq malah Mengingatkan ...
Ini Mengingatkan Atau Takut Karena Anies Baswedan Semakin Hancur? 🤣🤣🤣🤣🤣🤣",
2022-11-15 11:21:31+00:00,Fr4nst,"@BradHarizz @aniesbaswedan @ganjarpranowo Kalian pendukung Anies Baswedan apa gak malu dan gak takut dosa dngn ngehoaks mulu?
Forum B20 dibilang G20. Itupun hrs mengajukan diri, isi formulir pendaftaran.
KTT G20 baru diadakan hari ini. Dan sebagai presidensi G20, hanya Jokowi yg dpt mengundang tamu diluar anggota G20.",
2022-11-14 05:00:33+00:00,Waipode2,"Ya kami takut sama mahluk ini yg namanya Anies Baswedan, takut Indonesia hancur dan di malingin APBN Indonesia, spt DKI Jakarta hancur bobrok selama dia jd Gubernur DKI JKT. Cukup Jkrta yg hancur tp TDK utk Indonesia. Paham ente.",
2022-11-13 23:46:59+00:00,BasitoToto,"Surya Paloh Tahu Pasti Fitnah Dan Dengki Buzzerrp Selalu Terteju Pada Anies Baswedan
Menjadikan Semua Tahu Bahwa Anies Baswedan Yang Tenjak Disukai Oligarki

Siapa Takut",
2022-11-12 23:59:16+00:00,tiswosolihin6,"@psi_id Kita Menyaksikan Kepanikan Yang Luar Biasa Mereka Yangut Takut Negeri Ini Mempunya Pemimpin Yang Cerdas, Demokratis Dan Jujur Seperti Anies Baswedan.
Ada Apa Dengan Mereka?",
2022-11-11 12:54:41+00:00,FirdausyMuh,@Cnnindonesia kenapa Waktu Pilkada Dki Wapres Yang Dijabat @pak_jk Yang Seharusnya Netral Tapi Malah Mendukung Salah Satu Cagub Dalam Hal Ini Anies Baswedan ???Dan ITU NGGA ADA RIBUT2 .. !!!Kalo Takut Kalah Ya Jangan Bertanding..Dan Harus Jujur Dan Sportif!,
2022-11-10 15:11:04+00:00,RendraWibowo9,"@ekowboy2 intinya adalah kalau anies baswedan terpilih capres 2024 para cecunguk yang sekarang bercokol di kolam negeri takut di libas dan di penjarakan tidak bang @ekowboy2, dan bang @prastow

Melananya Rezim Sekarang Takut Banget Kalau Sampai Anie Naik Besok ...",
2022-11-09 06:04:03+00:00,bangacoel,"Anies Baswedan Saat JD Menteri Sudah Berprestasi, Bisa Jadi ini Alasan Kenapa Diberhentikan, Karena Jokowi Merasa Gelisah, Takut Dan Tak Mau Tersaingi https://t.co/cx7wkfgbvvv",
2022-11-08 23:05:01+00:00,WartaEkonomi,"Benturkan Anies Baswedan Dan Umat Kristen, Ade Armando SEDANG JUALAN TEROR: MANGANI RASA TAKUT PEMILIH!https://t.co/mfpkugbnme",
2022-11-08 17:09:56+00:00,spiderdoree,"@Dennysiregar7 Takut Amat Sama Pak Anies Baswedan, Dihina Dan Direndahkan Terus.Wkwkwk ...",
2022-11-07 00:14:33+00:00,putrisakera,"Kenapa Cukong Oligarki Dan Para Buzzerrp Sangan Takut Koalisi Perubahan (Nasdem, Demokrat, PKS) Yang Makin Solid Dukung Anies Baswedan?
CC @NasDem
@Pdemokrat
@Pksejahtera",
2022-11-06 22:11:18+00:00,Maharan96398134,@bro_aly9 para pendukung anies buzianis sedang panik dan bingung takut dan cemas Sebb buzuknya Bau amis anies baswedan Akan terbongkar semua,
2022-11-05 04:38:34+00:00,AndrianZul,"Kaum Biang, Cebong Hanya Takut dan Panik Jika Pak Anies Baswedan Nyapres..",
2022-11-04 07:21:29+00:00,ZulhadisZ,"@Patriot016610 @Aniesbaswedan Suda Waktunya Indonesia Dipimpin Oleh Presiden Yang Takut Sama Allah Tabaraka Wa Ta'ala.
Bahwa apa yang diucapkananya Dan Yang Dilakukanya Sebagai Pemimpin Akan Dipertanggung Jawabkan Di Akherat Nanti.
Semoga anies baswedan dapat jadi presiden ri yg amaah utk rakyat indonesia",
2022-11-04 06:27:20+00:00,ZulhadisZ,"@Cekhoaks @vivacoid Maju terus partai nasdem.Keutusan dan Suda Benar Dan Tepat.
UNTUK PEMGANTI REZIM YANG NYATA ZALIM INI, PRESIDEN RI Kedepan Adalah Orang Yang Takut Dengan Allah Tabaraka Wa Ta'ala.
Hanya Orang Pintar Yang Akan Memilih Anies Baswedan Sebagai Presiden RI 2024-2034.",
2022-11-04 03:40:38+00:00,fear37030,"@M45broo wkwkwkwk cebong hibur diri
PADAHAL SEBALIKNYA
Tiap hari serang anies baswedan
Takut Kalau Nyapres Dan Jadi Presiden

🤣🤣🤣🤣🤣",
2022-10-28 02:48:59+00:00,azkaald88811919,"@Geloraco Takut Amat Sama Pak Anies Baswedan, Kan Pak Anies Gak Punya Partai Dan Bukan Anggota Partai, Nasdem Itu Yang Keren, Partai Yang Benar Mengadikan Pak Anies Hasil Keren Karena Terbukti Hasil Kerjany,",
2022-10-27 10:44:13+00:00,Neng_Anyar,@maspiyuaja oligarki Kekuasaan Mulai Takut Dan Panik DG Capres Anies Baswedan.,
2022-10-27 07:09:27+00:00,Predator_4848,@yusuf_dumdum Kenapa cebong takut sama anies baswedan krena mreka takut jd pengangguran 2024 ga ada lg buzzer2 dan peliaraan cukong2 https://t.co/a0pkoTLh4Q,
2022-10-24 23:27:10+00:00,arbipurna,Gerombolan Penjarah Negeri ini Dan Rejim Oligarki Takut Kalau Anies Baswedan Betul Menjadi Presiden Ri PD TH 2024.,
2022-10-24 18:18:41+00:00,RheaZhary,@Mdy_Asmara1701 @upk_badanair Banyak yg kesetanan dan kesurupan kak.. kata mutiara sampahnya keluar semua...takut banget dgn Anies Baswedan...mbok fokus jagoannya aja..geber prestasinya apa gitu..🤭🤭,
2022-10-23 23:17:46+00:00,MananPodungge,"@Chusnulch__ nggara demokrasi mstix brbeda pndangan Politik hal biasa, ko cebong kebkaran jenggot, takut ya kl mas anies baswedan presiden 2024 para buzer & amp;Pki Akan dilibas habis, krna org sprti grbong kalian tdk lyk dn tdk pnta hidup di nggara yg myaakini allah, pancasila dan nkri🤲🤲",
2022-10-23 21:44:46+00:00,nanowijaya01,"Para Buzzer Rela Dan Iklhas Berbuat Dosa, Berbohong, Berdusta Dan Memfitnah Anies Baswedan Demi Sesuap Nasi Dan Takut Negeri Ini Dipimpin Orang Baik, Anies Baswedan Jadi Presiden.Kembbalikan Otak Sehatmu Kawan !!❤ anies.https://t.co/jipzologak",
2022-10-23 17:03:08+00:00,lola51612002,tulu @miduk17 yg jadi pejabat dki ada anies baswedan dan rizal patria takut yah bawa2 rizal patria nanti di serok sama grindra,
2022-10-23 09:42:45+00:00,abdullah_yanto,@KompasTV Karena Anies Baswedan ngga ada lawan yg sepadan dan setara sehebat beliau. Maka sampai2 presiden pertahana takut sama nama Anies Baswedan. https://t.co/xYMbs4570I,
2022-10-22 20:24:18+00:00,RustamLatifKha1,"@democrazymedia Tidak ada yg salah, hanya saja Partai lain tidak suka dgn kepemimpinan pak Anies Baswedan,
Takut Rakyatnya maju dan sejahtera, kalau di pimpinan oleh pak Anies Baswedan",
2022-10-22 20:18:11+00:00,RustamLatifKha1,"@geloraco Mpun Surya Paloh,, jgn takut Demokrat dan PKS ga jadi Koalisi,, Indonesia ini bukan Partai yg menentukan, siapa yg akan jadi Presiden, Semuanya itu atas pilihan Rakyat, sekalipun hanya Nasdem menentukan Anies Baswedan Capres, Rakyat yg berkuasa, bukan Partai",
2022-10-22 15:54:41+00:00,fear37030,"@M45broo_ pendukung jokowi terlihat panik dan langsung targetkan surya paloh ketika nasdem capreskan anies baswedan,
Auto JD Musuh Mrk
Wkwkwkwk takut bersaing sehat ya krn jokowi tdk punya suksesor
😂😂😂😂😂",
2022-10-21 23:25:58+00:00,boys_505,@yusuf_dumdum Innalilahi ternyata cebongers sangat takut apabila pak Anies Baswedan nanti jadi presiden soalnya ntar borok junjungannya kebongkar semua terus buzzerrp dan cebong nggak dapat jatah makan...ntar mati semua deh🤣🤣🤣 https://t.co/vQ4Rx3O3Wf,
2022-10-21 21:54:34+00:00,eddysutrisno08,"@kangdede78 @aniesbaswedan owghh jd sesungguhhya pekerjaan komisaris yg digaji Dari uang rakyat cuma utk menjelek ""seorgAes baswedan ... Dan Wanita Jadi ""An, Sungguh Nistanya JD Buzzer",
2022-10-21 08:28:32+00:00,DelishaDelisha1,@HelmiFelis_ Sudah di pastikan lagi berebut kue negara Indonesia itu lagi buat berebutan siap yang kuat dia dapat munafik klau orang Ndak mau enak kecuali orang pilihan dan orang itu sangat takut Alloh SWT..dan punya ilmu tinggi dan iman yang luar biasa..contoh pak Anies Baswedan no koruosi,
2022-10-21 02:43:30+00:00,EDHARIS3,"@marlina_idha Seperti Jaman Orba Rakyat Takut Delana Aparat, DKI Jakarta Dibawah Kepemimpinan anies Baswedan Warak DKI Takut Delisgan Aparat Aparat Seragam Putih.FPI Dan Begundal2 Nya.",
2022-10-20 23:48:47+00:00,h4diw4sit0,"Wendytangmar @msaid_didu @erickthohir dulu saik formula e ngg mau bantu malah mandalika dibantu takut keseing ya sama pa anies baswedan, jadilah pejabat paria naara tupoksinya selesanya jadi jadi jadi jadi jadi jadi jadi jadi jadi jadi jadi jadi jadi jadi jadi jadi jadi jadi jadi jadi jadi jadi jadi jadi jadi jadi Tur2 Di Gaji Pakai Uang Rakyat Jadi Bijaklah",
2022-10-19 05:43:40+00:00,MelasAgus1,Ketakutan pada seorang Anies Baswedan sudah di luar kewajaran. Pasti mereka takut akan ada pembalasan. Padahal Anies Baswedan belum tentu jadi presiden. Dan mereka belum tentu juga hidup saat Anies Baswedan diangkat jadi presiden,
2022-10-17 03:57:22+00:00,Fatimah60208542,"Lo Ada di Sana Gak Si?Org2 disana lagi ngelepas sosok pemimpin okeik, dan gk ada yg lega sama sekali disana .mereka lg deg2an takut penutupi pak anies baswedan ni org2 kaya elu.",
2022-10-16 20:28:45+00:00,c_iprchm,"Udah Mulai Nampak !!!!
Kenapa Rezim Sekarang, Pdip Dan Partai Partai Yg Satu Idealisme, Takut Jika Anies Baswedan Jdi Ri 1, Thun 2024 ?????",
2022-10-16 07:53:49+00:00,msiagia,@Tan_mar3m siapa yg berani hadapi 8 jutaan kadrun?Jokowi!Siapa yg takut dan Mengirim Wakilnya Kalau Ada Masalah?Anies Baswedan!https://t.co/yg6y20hcmk,
2022-10-15 13:22:44+00:00,212jatr4,"@Ryawiedy @jokowi yg lanjutin presiden ya anies baswedan yg ga ga suka video porno dan kemaksiaatan lain ,, ente takut pasti ahli maksiatkan",
2022-10-15 11:08:10+00:00,kompascom,Anies Baswedan selama menjabat Gubernur DKI kerap menyuruh sopirnya untuk melaju santai di jalan dan tidak terlalu mengebut karena takut membahayakan. https://t.co/JL7T7aesuP,
2022-10-15 11:02:02+00:00,tauberitamedia,Anies baswedan selama menjabat gubernur dki kerap menyuruh sopirnya untuk melaju santai di jalan dan tidak terlalu menghebut karena takut membahayakan.https://t.co/b7k1t6i3rr,
2022-10-13 20:14:25+00:00,FitriNatali1,"PDI-P takut bener ya hut ama anies baswedan, apa karena PDI-P maksain puan capres dan kalian sadar puan gak akan mampu kalahin anies
Memding kau urus Puan hut biar elektabilitas tinggi dan kash tau nanam padi tuh mundur bukan maju
Ya gtu klo PDIP isinya penjilat kayak kau",
2022-10-13 13:26:00+00:00,BowoEndarto,@rantan02 @asboediono_id @asboedionoid @aniesbaswedan alasanya sederhana mereka takut kalah dan oligarki yang selama ini menikmati tidak mau semuanya berakhir kalau anies baswedan rangang,
2022-10-12 11:03:37+00:00,trah1967,"@MahasisWigenz Katananya Pak Anies Baswedan Bego, Hanya Jago Ngomong, Ndak Becus Kerja.Kok Begitu Takutnya Cebong Dan Penguasa Oligarki Sama Pak Anies Baswedan ???Apakah Takut Gak DPT Makan Lagi ???",
2022-10-12 00:59:02+00:00,BudiWaludin,@Aruninastitie_ @ge1te memang begitu oran2 yg selahah dikasih kebebasan Dari hukuman kaya suda didoktrin dan berjanji Akan balas jasa pada meraka yg takut kalau pak anies baswedan jadi presiden riaka ri,
2022-10-11 23:03:55+00:00,MocangTian,"@Caul_tanjung Yang Tidak Mendukung Anies Calon Presiden Hanya Oligarki, Mafia Dan Penduduk Bangsa Aseng Di Indonesia.Mereka Takut Digusur Sama Anies Baswedan.",
2022-10-11 01:29:22+00:00,KritikusR,"Takut anies baswedan spt dn audit (Achmad Aidit), Nazarudin Dan Sultan Hamid II Konon Akan Menggabungkan Kesultanan Pontianak Ke Malaysia (Pemberontakan Kapten Westerling) Kalau Diberi Amanah Karena Mereka Orah Oraha Darang.",
2022-10-10 13:37:41+00:00,Hendriksrtn,"@Syarman59 @KPK_RI Makin dipaksa utk menolak diperiksa @KPK_RI , makin menandakan kalau ada sesuatu yang tidak benar dengan formula e dan Anies Baswedan.
Kalau BERSIH/BENAR kenapa TAKUT ?",
2022-10-10 05:56:18+00:00,jamalkobain666_,@tempodotco Tetep Salah Jokowi Dan Ahok Anies Baswedan Itu Dewa Ngk Pernah Salah Walaupun @KPK_RI Takut,
2022-10-10 05:26:58+00:00,Neng_Anyar,@tifsembiring @pabloherlambang Menang Telak.Ini yg bikin buzzerp dan oligarki panik & amp;Takut.Akhirnya Skrg Ramai² Menghujat Dan Menghajar Capres Anies Baswedan.https://t.co/uyzetdtuno,
2022-10-09 15:40:39+00:00,Dania_salsbla,@godham93740956 @msaid_didu @aniesbaswedan pantesan musuh pancasila tukal bohong takut melihat anies baswedan jadi presiden.Karena bisnis cina komunis bisa gagal tanpa londo ireng yang sembunyi di partai pdi dan psi.,
2022-10-09 00:16:22+00:00,baco_jafar,Mengopinikan Pak Anies Baswedan Gak Bisa Kerja Tak Ada Prestasi💪 Tapi Pada Takut Dan Panik Berjamaah Waras Bonk 😁😁😁🤭🤭,
2022-10-08 23:51:21+00:00,arpan_dd,"@tempodotco Cara kerja Oligarki ambil kekuasaan dki tanpa keluar modal pilkada, karena takut kalah dan bangkrut,karena warga jkt sudah terlalu cinta dgn Anies Baswedan bila pilkada dki di lakukan 2022, anies pasti menang",
2022-10-08 18:20:02+00:00,Simanjunta9Nico,"Habib Rizieq Shihab Doakan Anies Baswedan Kemenangan Melawan Musuh-Musuhanya.

“Dan Yang Salah Itu Salah.Pemimpin Yang Bersih Dari Korupsi, Kolusi, Nepotisme.Yangut Dan Taat Kepada Rasul.Pemimpin Yang Siap untuk mensejahterakan rakyat ”https://t.co/jww7p17zx8",
2022-10-08 06:09:34+00:00,DitdotTV,Nasdem Dan Anies Baswedan: Ga Takut Mesin Kampanye Dipakai Narik Mobil Batu?https://t.co/qpwwnppgs7 lewat @youtube,
2022-10-07 14:25:01+00:00,WartaEkonomi,"Gak Takut Demokrat, duet Prabowo Bersama Cak imin siap Melawan: anies baswedan dan ahy belum cukup!https://t.co/COOHLI7U1B",
2022-10-07 01:34:47+00:00,mnasution11,@geloraco Mereka takut kalau pak Anies Baswedan yang akan jadi pemimpin Indonesia kedepannya nya.. karena beliau jujur adil dan tidak pro pada cukong oligarki politik dan para naga... beliau terlalu berpihak pada rakyat Indonesia,
2022-10-05 13:54:44+00:00,MCentre69,"Kasus ahok yang jelas dan terang benderang TUTUP MATA

Takut ya Anies Baswedan jadi Presiden ?
Main politik yang Gentle donk
Tunjukkan karya dan kemampuannya",
2022-10-05 13:10:54+00:00,2dibukaB,"@giginpraginanto @wan_alastua Bilan Aja Ketua KPK Mau Nyapres Dan Takut Kalah Saing Sama Anies Baswedan !!
Apa Kabarnya Madam Bansos, Laporan Anak Presiden, Grigifikasi Firli Naik Helikopter ??https://t.co/ymidwqjoec",
2022-10-05 10:54:25+00:00,BudiMario007,"Betapa Tidak, Mereka Menceka Pendukung di Masyarakat Dan Kebanyakan Adalah Para Pendukung Jokowi, Sementara Para Pendukung Jokowi Pada Anti Anies Baswedan.Akhirnya Para Kader Nasdem Bingung, Mau Lanjut Apa Mundur?Kalau Lanjut Bisa Benjut, Jika Mundur Takut Dapur Gak Ngepul🤭",
2022-10-05 02:37:54+00:00,Ferdyans4h,"@korantempo partai penguasa takting anies baswedan jadi presiden, karena kepentingan kepentingan mereka bisa terancam, dan menurut penyakit kpk bubarkan saja, karena mereka suda tidak independen lagi Danjadike lagia lagi lagi lagi lagi lagi lagi lagi lagi lagi lagi lagi lagi lagi lagi lagi",
2022-10-05 02:02:50+00:00,AgusAbdll,"@Dennysiregar7 Musuh benci dan berusaha menjatuhkan tanganya musuh gentar dan takut ....kita doakan semoga Allah jadikan Anies Baswedan Presiden tahun 2024, aamiin yaa Mujibassaailiin https://t.co/otapsGNaS4",
2022-10-05 00:25:11+00:00,agungmozin,"Anies Baswedan Itu kuat tapi masih kalah kuat dgn segala fitnah & amp;Kebencian Yang Diproduksi Oleh Gerombolan Yg Takut Akan Kehebatan Anies, Kita Akan Saksikan Lebih Banyak Pernik2 Kebencian Di Medsos Berupa Video Dan Meme, Bakankah Begitu @Ronavioleta @DRTAUFAN1 @NichoIchah?",
2022-10-04 17:21:20+00:00,RustamLatifKha1,"@Julbayur3 ini hanya manusia komunis, menghatakan pks komunis,
Manus2 Pembenci Islam, Dan Dia Takut Kalau Anies Baswedan Jadi Presiden, Pada Tidak Niat Jahat Terhadap Agama Lain, Murni Pak Anies Baswedan, Indonesia YG LBH Maju, Dan Rakyat Indonesia YG SEJIHERA,",
2022-10-04 15:20:17+00:00,68Supriyono,"@yusuf_dumdum @NasDem Nggak ada itu politik identitas .. politik identitas di hembuskan hanya karena ada kelompok yg takut menerima kenyataan bahwasanya bpk Anies Baswedan adalah capres unggulan yg punya kredibilitas , integritas , berprestasi , berakhlak baik , santun dan merakyat . Itulah faktanya .",
2022-10-04 15:18:32+00:00,BennyHarmanID,"SAYA ANGAT TOPI DGN SIKAP NASDEM YG SANGAT BERANI MENCALONkan ANIES BASWEDA JADI CAPRES DI PEMILU 2024. Dan YG LEBIH LUAR BIASA LAGI KARENA TIDAK AWALIN KUPUTA DIBUTI, DIMAKI dan DIBENCI SEKALIAL KUPALION KUPALIUK DIBUAH, DIMAKI DANENGICI SEKALIONAL SEKALION, DIKALIIN PERNADI PERNAIN DARI. Bangsa.#Liberte#",
2022-10-04 11:19:56+00:00,EkoTamba,"LaH Gimana NIH Media, Mosok Minta KPK DIBUBOKAN KARENA TAKUT AKAN MENJADI TUKANG PUKUL, Dan CONTOH SPESIFIKYA MENJEGAL ANIES BASWEDAN.Lah Trus Korupsi Dibiarkan?Lagian Belum Tentu Bersalah JG",
2022-10-04 08:07:36+00:00,cindy_pon,"@alisyarief Kalau bisa kerja kpk usut anies baswedan haru cepat Dan tepat, jgn ngawur lagi segera kasi jas oranye🤭, Masa takut sama baswedan buta kaak hantu hantu, kasi lohn sekalan ini ini ini ini ta -ta -ta -ta -ta -ta ta ta ta ta ta ta ta ta ta ta ta ta.",
2022-10-04 03:47:12+00:00,HaslindaLathief,"@Worldwimweb Pada Takut ya .... insyaAllah kalo allah suda Berkehendak siapapaun take mampu menghalangi 😊 anies baswedan yessss ri1 2024 InsyaAllah Amanah Jujur Tegas Dan Adil, aamiin",
2022-10-03 09:15:46+00:00,Antexpolani,"@zomet13 inget lagi ternyata ada tv metro ,, yaudh saatanya cari channel Dan nonton metro tv lgi takut ketinggalan berita pak anies baswedan 😂😂",
2022-10-02 03:10:18+00:00,_Goentoer_,Pak @firlibahuri Tugas Anda Memberantas Korupsi.Menyelidiki.Mengusut.Dan Menetapkan Tersangking.USUT PENYELEWENGAN ANGGARAN.YG DI Gunakan Anies Baswedan.Jangan TAKUT TEKANAN OPORI PEMUJA ANIES.Anda Bekerja Lurus di Lindungi Undang2 Dan Sesuai Sop.,
2022-10-02 02:40:29+00:00,Dania_salsbla,@fadlyhendra11 @kba_news @msaid_didu Partai Mak banteng sarang koruptor maling dan pendukung Cina komunis Tiongkok yang ingin merubah sistem Pancasila menjadi sistem PKI komunis. Panik dan takut kehilangan semua jabatan kalo Anies Baswedan jadi presiden Dan banyak pendukung. boneka Mega/jko sudah tidak laku.,
2022-10-02 02:14:21+00:00,Baniumar11,"@mike_wildhan @KPK_RI Rezim skrng takut, kalau anies jadi presiden wkwkwkwk,,, karena rakyat indonesia hampir rata2 sudah respect terhadap anies baswedan, dan tidak mau ketipu 2x oleh janji2 manis 😂😂😂😂",
2022-10-01 21:03:47+00:00,crimsonandivy,"Melihat firli Bahuri Dan Pdip Berniat Mengkriminalisasi anies Baswedan, Maka Benar Perkataan Sby Kemarin Bahwa Dia Haruus ""Turun Gunung"".Menjijikkan sekali ya firli ini.Takut Sama Anies Baswedan Kalo Memenangkan Pemilu 2024?
#Saveaniesbaswedan",['SaveAniesBaswedan']
2022-10-01 15:36:21+00:00,_Boys_Ay,"KPK Dan Pihak Berwenang Takut Menangkap Anies Baswedan Di Masa Menjabat Gubernur.
KPK Tidak Berguna
#Bubarkankpk
Saatnya Kejagung Ambil Alih Kasus Anies
#Tangkapaniesbaswedan https://t.co/dpm9xxzoxa","['BubarkanKPK', 'TangkapAniesBaswedan']"
2022-10-01 15:25:31+00:00,kurawa,"Apa Persamaan Lukas Enembe dan Anies Baswedan :

Sama2 takut KPK 🤣

Lalu menggunakan Massanya utk melindungi junjungan.

Bedanya yg di Jakarta ""belanja"" gunakan media Tempe buat sebar ketakutan,  ini yg gak dilakukan oleh enembe",
2022-10-01 12:45:37+00:00,mybenoq,"@Gonopane1 @Rakyat_Recehan @KPK_RI Cebong dan buzzerRp itu pada dasarnya manusia bodoh tetapi berlagak pintar, mereka takut kebodohan mereka di hentikan oleh seseorang bernama Anies Baswedan",
2022-10-01 10:34:39+00:00,fahrijamil1,"Para Penjahat Merasa Terusik Dan Takut Delangan Anies Baswedan Yang Bekerja Sepenuh Hati UNTUK Rakyat.sesungguhhya para Penjahat itu salu saling tolong menolong dalam Kejahatan, Satu2 Nya Cara Melawanyaa Adalah Dgan Bersatu Melawan Kebusukan Mereka
#Saveaniesbaswedan",['SaveAniesBaswedan']
2022-10-01 06:10:28+00:00,BuchroniK,"@maspiyuaja Mereka Takut Jika Nanti anies Baswedan Jadi Presiden Republik Indonesia, Perjudian, Narkoba Dan Kejahatan Besar Lainnya Akan Benar-Benar Diberantas Habis .. Keadilan Ditegakan.Tak Ada Lagi Sumber Pendapatan Diluar Gaji ..",
2022-10-01 02:55:05+00:00,Alfito70427950,"@kurawa Yeeeeeeaaay.... takut loe yaaa... udah abis amunisi loe ya tuk jatuhin anies, tapi ttp aja loe gak bakalan berhasil!!!! warga Jakarta dan rakyat Indonesia sdh cerdas dan mengakui prestasi gemilang Anies baswedan.
Anies Baswedan kereeeeeeeeeeennnnn!!!",
2022-09-30 05:37:16+00:00,caang_poek,Apakah dana Buta Dan Tuli Tidak Bisa Mengakses Informasi Apa Yg Telah Di Kerjakan Anies Baswedan Di Dki Jakarta.Jujur Saya Takut Indonesia menetapkan Ditangan Teman Suami Anda.APA MAKSUD ENA Tipu-TipU 3 Periode Plasenta Deh.SAYA TAK MERASA DITIPU.,
2022-09-29 11:40:50+00:00,mnasution11,@marlina_idha Mereka takut sama pak anies baswedan ... karena beliau kerja nyata tak tlu puji..dan take carena hinaan bazer kurap ... tidak berpihak sada nukia cukong dan oligarki politik dan sara nukai sada sada cukong cukong dan oligarki politik dan para sara nukai ...Kakek Beliau ..,
2022-09-28 11:36:29+00:00,Junsidi91356,"@Mdy_Asmara1701 Kira kira yang melanggar HAM siapa ya, kok di negeri yang merdeka orang dilarang berkumpul dan berserikat yang melaporkan Pak Anies Baswedan atau siapa ya? Apa pendukung sebelah takut kalah lucu ya!",
2022-09-26 08:37:41+00:00,ben_tayyib,"@Gunromli karena takut anies baswedan presiden, akhirnya menjatuhkan anies baswedan delan cara konyol dan memalukan 🤣.Itulah Kaum Jahil",
2022-09-24 09:58:58+00:00,Predator_4848,"@Uki23 @dkijakarta apa yg di takutkan pendukung ganjar ....?
Jawab;Anies Baswedan
KNP?Krn stiap Hari pndukung ganjar yg di omongin anies itu tanda2 mreka panik dan takut kalah pokoknya fitnah terus sampai nitizen percaya",
2022-09-24 06:06:01+00:00,sena_pandawa,"@SAnitaSarah1 @aniesbaswedan Ga semua, itu sudah biasa, namanya juga pilihan
Yang kalah suara saja bisa dimenangkan kan? Terus masalahnya dimana? Takut kalo kalo ANIES BASWEDAN maju dan menang?",
2022-09-22 11:17:21+00:00,KopiIte68213328,"Rasa Takut Dan Panik Yg Berlebihan Telah Di Tonjolkan Oleh Buzer Ganjar Ini.
Munckin Dia Lagi Pusing Junjungannya Gak Diundang Sm Mba Puan Atau Lagi Mikirin Ada Nya Dewan Kolonel.
Salam Akal Sehat Panjang Umur Bt Kita Semua.
Anies baswedan adalah https://t.co/zxrwjvizkj terbaik",
2022-09-22 08:33:41+00:00,susiemilia0605,"@wank37 Oligarchi ciut dan ketakutan jk presiden terpilih orang yang pro rakyat, jujur, amanah , pintar dan takut akan Allah SWT
Anies Baswedan my PRESIDENT ❤️",
2022-09-22 02:53:34+00:00,Priagarislurus,"@cobeh2021 cebongs dan tapir spt maling teriak maling, meneriaki anies baswedan menerapkan poltik identitas karena takut kalah, bagiamanpaun ini negeri mayoritas islam suarananya.",
2022-09-19 15:56:43+00:00,surya1667228934,"@NKRI_HARGAMATI2 @YUSUF_DUMDUM @pak_jk Tetap Saya Haruus Dukung Pak Anies Baswedan Jelas Pendidikananya, Dan Tidak Ada Buku Anies Baswedan Undercover Tandai Seperti Yang Ono Takut Kedok Aslinya Terbingan",
2022-09-19 11:53:49+00:00,mnasution11,@marlina_idha Sayang Sekali Pemimpin Yang Baik Dan Benar Berkualitas Tenjak Di Dukung Di Negeri Ini ... Selalu Di Cekal Oleh Para Cukong Oligarki Politik Dan Para Naga ... Mereka Takut Tidak Bisa Berkuasa di Indonesia ..Jujur,
2022-09-18 05:02:44+00:00,ahmadsalam0741,"""Kita haru lebih takut tentang pertanggungjawaban pada anak cucu dan pada tuhan soal pilihan kita Hari ini""",
2022-09-18 02:32:29+00:00,solidstateride,"Firdlan @antipati88 @periardian2 @chusnulch__ Wakaka Takut ga bs Kasih Makan Katananya 🤣🤣, sebuah Kata Kata Yg Keluar Dr Kadrun Pendukung Anies Baswedan, Yg Hidup Di Indonesia, YG MSH CRin 🤣🤣, Tp Buntu Otak Wawasannya TRHDP Negeri ini, JD CM BS Caci Maki",
2022-09-15 15:19:58+00:00,sewu_nuwun,"Cakeeeeppp 😎😎
Sudah bukan saatnya mendekati pilpres hanya pencitraan doank, Krn hasilnya pasti ancuuur 🇮🇩
Sekarang saatnya pilih Pemimpin yg bener2 berprestasi, mampu menepati janji dan takut akan sumpah jabatan 😎😎👍👍🇮🇩
Anies Baswedan Sudah Terbukti !!
Bravoo !!!",
